6
6
20
20
-6.8827326248652172e+08	0.0000000000000000e+00
-1.4029989077111909e+08	0.0000000000000000e+00
-3.7288094699210413e+07	0.0000000000000000e+00
-1.1017229392794637e+07	0.0000000000000000e+00
-3.5249476398758283e+06	0.0000000000000000e+00
-1.1977557817035073e+06	0.0000000000000000e+00
-4.2249645678313175e+05	0.0000000000000000e+00
-1.5156653449051545e+05	0.0000000000000000e+00
-5.4110394607005532e+04	0.0000000000000000e+00
-1.8970379409196583e+04	0.0000000000000000e+00
-6.6124882004228248e+03	0.0000000000000000e+00
-2.3352564920247696e+03	0.0000000000000000e+00
-8.7586851588163108e+02	0.0000000000000000e+00
-2.2189928019512794e+02	0.0000000000000000e+00
-9.9238808851709024e+01	0.0000000000000000e+00
-3.7516365925135055e+01	0.0000000000000000e+00
-1.2065840570078334e+01	0.0000000000000000e+00
-5.7488295605691446e+00	0.0000000000000000e+00
-2.3184231043081822e+00	0.0000000000000000e+00
-6.0622685932163722e-01	0.0000000000000000e+00
-8.3590520417337666e+02	0.0000000000000000e+00
-5.9171988099682665e+02	0.0000000000000000e+00
-4.4454165567045732e+02	0.0000000000000000e+00
-5.8518471678436939e+01	0.0000000000000000e+00
-4.2750875228633397e+01	0.0000000000000000e+00
-4.1209079018505442e+01	0.0000000000000000e+00
-5.9171988099681607e+02	0.0000000000000000e+00
-6.4082909719480324e+02	0.0000000000000000e+00
-5.8906106086662692e+02	0.0000000000000000e+00
-7.9327846958860775e+01	0.0000000000000000e+00
-5.6091539090813896e+01	0.0000000000000000e+00
-5.2119491016259303e+01	0.0000000000000000e+00
-4.4454165567020766e+02	0.0000000000000000e+00
-5.8906106086677380e+02	0.0000000000000000e+00
-8.2903536415065184e+02	0.0000000000000000e+00
-1.5081567821834170e+02	0.0000000000000000e+00
-1.0414097049797120e+02	0.0000000000000000e+00
-9.4317149412006756e+01	0.0000000000000000e+00
-5.8518471678724907e+01	0.0000000000000000e+00
-7.9327846959477398e+01	0.0000000000000000e+00
-1.5081567821727634e+02	0.0000000000000000e+00
-1.0631921227739506e+03	0.0000000000000000e+00
-8.2410529085798328e+02	0.0000000000000000e+00
-7.9931370517667790e+02	0.0000000000000000e+00
-4.2750875228984590e+01	0.0000000000000000e+00
-5.6091539090876196e+01	0.0000000000000000e+00
-1.0414097049783139e+02	0.0000000000000000e+00
-8.2410529085775795e+02	0.0000000000000000e+00
-8.1863655047198245e+02	0.0000000000000000e+00
-8.2735383098955629e+02	0.0000000000000000e+00
-4.1209079018850808e+01	0.0000000000000000e+00
-5.2119491016819360e+01	0.0000000000000000e+00
-9.4317149411675913e+01	0.0000000000000000e+00
-7.9931370517573021e+02	0.0000000000000000e+00
-8.2735383098892282e+02	0.0000000000000000e+00
-1.0706089274131978e+03	0.0000000000000000e+00
-2.6709971792976103e+02	0.0000000000000000e+00
-1.8628496551774978e+02	0.0000000000000000e+00
-1.4071649108258848e+02	0.0000000000000000e+00
-1.8386185327271718e+01	0.0000000000000000e+00
-1.3694180737702526e+01	0.0000000000000000e+00
-1.3511660517808355e+01	0.0000000000000000e+00
-1.8628496551782519e+02	0.0000000000000000e+00
-2.0443433544177000e+02	0.0000000000000000e+00
-1.8555144033382979e+02	0.0000000000000000e+00
-2.4782803570737013e+01	0.0000000000000000e+00
-1.7574023425247905e+01	0.0000000000000000e+00
-1.6495904363095480e+01	0.0000000000000000e+00
-1.4071649108251589e+02	0.0000000000000000e+00
-1.8555144033374233e+02	0.0000000000000000e+00
-2.6507850741202606e+02	0.0000000000000000e+00
-4.7783747723175090e+01	0.0000000000000000e+00
-3.2739475908943263e+01	0.0000000000000000e+00
-2.9501225731690781e+01	0.0000000000000000e+00
-1.8386185327242920e+01	0.0000000000000000e+00
-2.4782803570724401e+01	0.0000000000000000e+00
-4.7783747723243003e+01	0.0000000000000000e+00
-3.3810396596814400e+02	0.0000000000000000e+00
-2.5992602795957964e+02	0.0000000000000000e+00
-2.5164829306518962e+02	0.0000000000000000e+00
-1.3694180737640494e+01	0.0000000000000000e+00
-1.7574023425266574e+01	0.0000000000000000e+00
-3.2739475908827018e+01	0.0000000000000000e+00
-2.5992602795964791e+02	0.0000000000000000e+00
-2.5808312035658679e+02	0.0000000000000000e+00
-2.6085748265418249e+02	0.0000000000000000e+00
